"Date","GOOGL P/S (LTM)","MMM P/S (LTM)","NVDA P/S (LTM)","PG P/S (LTM)","GOOGL Open","GOOGL Low","GOOGL High","GOOGL Close","GOOGL Adj. Close","MMM Open","MMM Low","MMM High","MMM Close","MMM Adj. Close","NVDA Open","NVDA Low","NVDA High","NVDA Close","NVDA Adj. Close","PG Open","PG Low","PG High","PG Close","PG Adj. Close","GOOGL P/FCF (LTM)","MMM P/FCF (LTM)","NVDA P/FCF (LTM)","NVDA P/FCF (LTM)","PG P/FCF (LTM)","GOOGL P/E (LTM)","MMM P/E (LTM)","NVDA P/E (LTM)","PG P/E (LTM)","GOOGL Debt/Equity (LTM)","MMM Debt/Equity (LTM)","NVDA Debt/Equity (LTM)","PG Debt/Equity (LTM)"
01-08-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.19225,12.055,12.24675,12.0895,12.0895,38.192587747622,37.970595181277,38.498444172364,77.59,38.276451606019,5.164639345263,5.075962579439104,5.283893894976,5.651666,5.1845144919867066,38.75479164305,38.53539040085,38.8705867431,63.64,38.7852640378,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-09-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.13625,12.03,12.20625,12.1375,12.1375,38.4787114998,38.202454083904,38.592174367043,77.68,38.320850119288,5.192159625966,5.0774917897035,5.227324123305603,5.541666,5.083606796075707,38.63290206405,38.46225665345,38.88277570099999,63.48,38.6877523746,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-10-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.11075,12.051,12.33875,12.2365,12.2365,38.138322898071,38.005127358264005,38.458978827236,77.85,38.404713977685,5.030095444934103,4.953650526540001,5.381743170358207,5.815,5.3343477429315005,38.55976831665,38.54757935875,39.20578308535,64.24,39.1509327748,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-11-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.43,12.4045,12.54375,12.493,12.493,38.503377340505,38.419513482108,38.986827818323,78.65,38.799367428965006,5.3343477429315005,5.227324123305603,5.375628163986001,5.793333,5.314471678865103,39.10217694319999,39.0656100695,39.492223596,64.64,39.3947119328,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-12-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.54975,12.5,12.625,12.625,12.625,38.680971393581,38.587241198902,39.21868672095,79.36,39.149622366976,5.234968339942207,5.210506479768,5.4077351581395,5.871666,5.386329883808707,39.248444438,39.248444438,39.614113175,65,39.614113175,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-16-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.68875,12.5825,12.825,12.607,12.607,39.208820384668,38.932562968772,39.277884738642,79.56,39.248285729796,5.427610304863207,5.3343477429315005,5.4306687253920005,5.881666,5.395503310709707,39.55926286445,39.4434677644,39.614113175,65,39.614113175,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-17-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.584875,12.3595,12.69425,12.432,12.432,39.134822862553,38.848699110375,39.223619889091005,78.91,38.927629800631,5.32058760258,5.262488620645207,5.3526945967335005,5.758333,5.282364684711604,39.932544752972994,39.712092121305,40.25097633204901,65.36,40.024400016168,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-18-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.363,12.18575,12.412,12.19575,12.19575,38.828966437811,38.77470158826,39.31735008377,78.81,38.878298119221,5.236497550206603,4.7793554154210005,5.236497550206603,5.281666,4.845097696649707,39.957039489825,38.995621068384,40.201986858345,65.54,40.13462633200201,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-19-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.1995,12.1685,12.269,12.24375,12.24375,39.016426827169,38.883231287362,39.406147110308,79.25,39.095357517425,4.793115555772499,4.759479351354604,4.975054883528104,5.31325,4.874071048173825,40.226481595197,40.13462633200201,40.60002633219,66.09,40.471428963717,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-22-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.3125,11.9625,12.31625,12.021,12.021,39.095357517425,38.542842685633,39.11632348202425,78.49,38.720436738709,4.920014322122103,4.855800333815103,4.999517661045,5.313333,4.874147187617104,40.385697384735,39.901926331908,40.434686858439,65.72,40.244852647836,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-23-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.01975,11.93225,12.11875,11.97625,11.97625,38.828966437811,38.641506048453,39.046025836015005,78.85,38.898030791785,4.851213620364603,4.760702169160506,4.953650526540001,5.315,4.8756763978815005,40.4163158058,39.981534226677006,40.4163158058,65.64,40.195863174132,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-24-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.111125,12.08225,12.4885,12.47675,12.47675,38.898030791785,38.898030791785,39.297617411206,79.49,39.213753552809,4.938361175924104,4.915427608671603,5.092780222976707,5.48,5.027037941748,40.140750016215,39.86518422663,40.257100016262,65.51,40.116255279363,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-25-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.525,12.1415,12.6125,12.20225,12.20225,39.248285729796,38.888164455503,39.342015924475,79.01,38.976961482041006,5.072905076253001,4.826750842847707,5.091251930055,5.288333,4.851213620364603,40.024400016168,39.60798948968401,40.104007910937,64.92,39.754957910796,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-26-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.27325,12.17575,12.4475,12.396,12.396,38.957228809477,38.592174367043,39.065758508579,78.69,38.819100101529,4.892494041419103,4.724314854015001,4.9398903861885,5.245,4.8114624095745,39.8039473845,39.49776317385,39.889678963482005,64.86,39.718215805518,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-29-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.45,12.2625,12.46875,12.31175,12.31175,38.745102579414,38.602040703325,39.07069167672,78.96,38.95229564133599,4.7892929887828535,4.573105589035057,4.793115555772499,5.03,4.614233731203,39.94479212139901,39.699844752879,40.140750016215,64.88,39.730463173944,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-30-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.35,12.2805,12.45,12.358,12.358,36.959295712372,36.623840278784,37.580874898138006,74.7,36.85076601327,4.644811515092104,4.603531094037604,4.733488280916,5.126666,4.702909579684207,39.442650015933,38.995621068384,39.67535001602701,64.59,39.552876331767,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
01-31-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.41225,12.38775,12.625,12.5375,12.5375,36.609040774361,36.056525942569,36.840899676988,74.3,36.65343928763,4.679976012431706,4.621877947839603,4.730429860387207,5.108333,4.686091936146603,39.49776317385,39.25281580533,39.901926331908,64.87,39.724339489731,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-01-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.65,12.03825,12.65025,12.04375,12.04375,36.875431853975,36.362382367311,36.914897199103,73.99,36.500511075259,4.641754011906,4.632580585005,4.77018198852,5.173333,4.745719211003104,39.742710542370006,39.60798948968401,40.104007910937,65.34,40.012152647742006,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-02-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,12.06525,11.94525,12.125,12.0375,12.0375,36.441313057567,36.367315535452,36.539976420387,73.87,36.441313057567,4.771710281441707,4.731959070651604,4.892494041419103,5.308333,4.869560474166604,40.159121068854,39.859060542417005,40.195863174132,65.34,40.012152647742006,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-05-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.9375,11.65475,11.95,11.679,11.679,36.544909588528,36.35744919917,36.638639783207,73.93,36.47091206641301,4.892494041419103,4.8848498247825,4.9903442341440005,5.395,4.9490638130895,39.877431595056,39.761081595009,40.061142121446,65.15,39.89580264769501,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-06-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.7025,11.6815,11.8325,11.787,11.787,36.461045730131,36.416647216862,36.75210265045,74.27,36.638639783207,5.060673228823207,4.985757520693499,5.189101205437207,5.586666,5.124887217130207,39.89580264769501,39.485515805424,39.963163174038,64.59,39.552876331767,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-07-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.8455,11.7195,11.85875,11.75025,11.75025,36.65343928763,36.643572951348,36.993827889359,74.65,36.826100172565006,5.166167638184707,5.135589854295604,5.337405246117603,5.805,5.3251743160305,39.693721068666,39.405907910655,39.773328963435006,64.48,39.485515805424,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-08-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.70125,11.62875,11.84375,11.77575,11.77575,36.939563039808,36.559709092951,36.944496207949,74.64,36.821167004424,5.244141766843207,5.198274632338207,5.331289322402706,5.73,5.256373614273,39.258939489543,39.25281580533,39.650855279175005,64.59,39.552876331767,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-09-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.79125,11.5375,11.817,11.54725,11.54725,36.821167004424,36.628773446925,36.9987610575,74.54,36.771835323014,5.282364684711604,4.971997380342,5.326702608952207,5.441666,4.9918725270657065,39.552876331767,39.326300015886,39.6906592265595,64.43,39.45489738435901,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-12-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.517,11.3755,11.55975,11.45725,11.45725,36.776768491155,36.70277096904,36.944496207949,74.59,36.796501163719,5.028566234669706,4.975054883528104,5.210506479768,5.561666,5.101953649877706,39.412031594868,39.228321068478,39.552876331767,64.16,39.289557910608,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-13-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.478875,11.4315,11.5695,11.4775,11.4775,37.4920778716,37.368748668075,37.936063004290006,76.43,37.704204101663,5.1845144919867066,5.1325323511095,5.239555053392706,5.666666,5.198274632338207,39.289557910608,39.228321068478,39.644731594962,64.71,39.626360542323,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-14-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.5,11.4805,11.72825,11.64825,11.64825,37.704204101663,37.630206579548,37.945929340572,76.84,37.906463995444,5.244141766843207,5.117243000493604,5.274720468075,5.591666,5.129473930580707,39.712092121305,39.57124738440601,39.846813173991,64.88,39.730463173944,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-15-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.65,11.518,11.65325,11.53675,11.53675,37.936063004290006,37.78806796006,38.172855075058,76.91,37.940996172431,5.126416427394604,5.0774917897035,5.186043702251103,5.625,5.1600526318125,39.68147370024,39.68147370024,40.04889475302001,64.99,39.797823700287,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-16-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.57,11.5515,11.75375,11.7485,11.7485,37.940996172431,37.694337765381,38.197520915763,76.84,37.906463995444,5.138647357481706,4.987285813615206,5.144763281196603,5.453333,5.002575164231104,39.73658685815701,39.68147370024,40.11013159515,65.07,39.846813173991,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-20-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.71175,11.61775,11.81875,11.8025,11.8025,37.73873627865,37.462478862754,37.862065482175,76.58,37.778201623778,5.0102193808677065,4.975054883528104,5.074433369174707,5.501666,5.046913088471707,39.650855279175005,39.412031594868,39.846813173991,64.88,39.730463173944,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-21-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.746,11.6935,11.967,11.8965,11.8965,37.7782016205,37.6789159395,38.0164872549,76.23,37.84273731315,5.005632667417207,4.9215435323865,5.0591449359015,5.42,4.971997380342,39.650855279175005,39.387536858016,39.797823700287,64.69,39.614113173897,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-22-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.96725,11.85975,12.106,11.89625,11.89625,37.852665881250005,37.79309447265,38.10088008375,76.35,37.90230872175,5.0499715090005,4.9918725270657065,5.131003140845103,5.455,5.0041043744955,39.485515805424,39.38141317380301,39.638607910749,64.71,39.626360542323,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-23-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.89375,11.695,11.92375,11.7655,11.7655,37.97180869845,37.70373735975,38.01152297085,76.21,37.83280874505,5.051499801922207,4.9903442341440005,5.054558222451,5.441666,4.9918725270657065,39.669226331814,39.473268436998,39.761081595009,64.82,39.693721068666,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-26-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.82075,11.59375,11.88125,11.62325,11.62325,37.95195156225,37.5498445542,38.1356300721,76.12,37.7881301886,5.005632667417207,4.907783392035,5.043855585285603,5.358333,4.915427608671603,39.595742121258,39.387536858016,39.797823700287,64.44,39.461021068572,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-27-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.375,11.17925,11.495,11.21925,11.21925,37.79309447265,36.4974163356,37.8179158929,74.5,36.9839161725,4.86191625753,4.759479351354604,4.9765840937925,5.196666,4.767123567991207,39.38141317380301,37.507565804625,39.638607910749,61.25,37.507565804625,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
02-28-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.26025,11.076,11.34175,11.23625,11.23625,36.85980907125,36.502380619650005,37.232130375,74.08,36.7754162424,4.753363427639707,4.695265363047604,4.842040193463603,5.166666,4.739603287288207,38.27302633125,38.119934225925,39.050734226301,63.49,38.879271068337005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-01-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.06675,11,11.3105,11.20575,11.20575,36.73570197,36.2492021331,36.740666254050005,73.66,36.5669163123,4.6371672984555,4.576010813334603,4.768652778255603,5.103333,4.681505222696104,38.426118436575,38.426118436575,39.265063173756005,63.68,38.995621068384,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-02-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.12775,10.967,11.2175,10.967,10.967,36.36338066625,36.239273565,36.631452004950006,73.01,36.24423784905,4.640224801641604,4.542374608916707,4.696794573312,4.961666,4.5515480358177065,38.793539489355005,38.39550001551,39.013992121023,63.16,38.677189489308,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-05-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,10.9255,10.925,11.1375,11.023625,11.023625,36.24423784905,36.189630724500006,36.62152343685,73.17,36.32366639385,4.4720456142375005,4.381839638149207,4.560721462718707,4.793666,4.397434463880907,38.481231594492,38.371005278658,38.94663159468,62.79,38.450613173427,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-06-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.18675,11.1845,11.475,11.43875,11.43875,36.54705917610001,36.239273565,36.58180916445,73.47,36.47259491535,4.493449971225603,4.475103117423603,4.707496293134707,5.076666,4.657042445179207,38.5792105419,38.242407910185,38.622076331391,62.94,38.542468436622,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-07-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.56725,11.35725,11.5785,11.391,11.391,36.4874877675,36.32366639385,36.83002336695,73.8,36.636416289,4.634108877926707,4.505680901312707,4.6555141522575,4.933333,4.525556965379104,38.45673685764,37.979089489026,38.609828962965,62.08,38.015831594304,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-08-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.4805,11.3525,11.6375,11.368,11.368,36.75059482215,36.73570197,37.30659463575,74.52,36.9938447406,4.620348737575207,4.617291234389104,4.764066064805103,5.136666,4.712083006585207,38.144428962777,37.887234225831,38.260778962824,62.31,38.156676331203,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-09-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.45,11.2525,11.46,11.324,11.324,37.02859472895,37.003773308700005,37.386023180550005,74.73,37.098094705650006,4.777826205156603,4.611175310674207,4.831337556298206,5.085,4.6646875791585005,38.21178948912,37.9668421206,38.39550001551,62.16,38.064821068008,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-12-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.31425,11.27775,11.38125,11.36875,11.36875,37.03852329705,37.033559013,37.37609461245,75.17,37.31652320385,4.611175310674207,4.605060304302,4.704438789948603,5.055,4.6371672984555,38.021955278517005,37.954594752174,38.21178948912,62.09,38.021955278517005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-13-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.25275,11.07075,11.29825,11.07575,11.07575,37.10802327375,37.05838043325,37.4803445775,74.77,37.11795184185,4.589770953686103,4.438409409819604,4.617291234389104,4.841666,4.441466913005707,37.813750015275,37.440205278282,38.040326331156,61.17,37.458576330921005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-14-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.08075,10.975,11.2165,11.2,11.2,37.122916125900005,36.944201900100005,37.649130235200005,75.8,37.629273099,4.4536987604355005,4.287047865953104,4.479689830874103,4.818333,4.420062556017603,37.568802646755,36.999300014946,37.715771067867,61.36,37.574926330968,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-15-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.1965,11.0985,11.24555,11.15475,11.15475,37.629273099,37.564737406350005,37.8576301653,75.99,37.72359449595,4.409359918852207,4.308452222941206,4.449112046984999,4.77,4.375724631777,37.697400015228006,37.507565804625,37.997460541665,61.91,37.911728962683,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-16-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.14125,10.99725,11.1675,11.02125,11.02125,37.84273731315,37.30659463575,37.8576301653,75.28,37.3711303284,4.378782134963103,4.303865509490707,4.386426351599707,4.725,4.334444210722499,38.052573699582,37.648410541524,38.064821068008,61.61,37.728018436293,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-19-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.08125,11.01575,11.2125,11.18075,11.18075,37.5002017137,37.4803445775,37.9569158463,76.36,37.9072730058,4.3573777779750005,4.342088427359103,4.4261784797325,4.748333,4.355848567710603,37.795378962636,37.789255278423,38.058697383795,61.98,37.954594752174,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-20-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.14475,11.09,11.19,11.132,11.132,37.97180869845,37.7484159162,37.9767729825,76.38,37.9172015739,4.342088427359103,4.317625649842207,4.441466913005707,4.725,4.334444210722499,37.954594752174,37.84436843634,38.175047383842006,62.28,38.138305278564005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-21-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.1325,11.130375,11.41425,11.41375,11.41375,37.852665881250005,37.75338020025,38.2547728893,76.9,38.1753443445,4.510267614763207,4.424802465697351,4.653984941993103,4.995,4.5821267370495,38.175047383842006,38.058697383795,38.5792105419,62.96,38.554715805048005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-22-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.39025,11.31325,11.55425,11.551,11.551,38.269665741450005,38.18030862855,38.72141559,77.78,38.6122013409,4.5867134505000005,4.565308176169206,4.7105547136635,5.105,4.6830344329605005,38.88539475255,38.701684226160005,39.13034212107,63.85,39.099723700005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-23-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.53625,11.427,11.58475,11.54575,11.54575,38.51787994395,38.41859426295,38.8008441348,77.97,38.70652273785,4.647869018278207,4.597415170322707,4.730429860387207,5.048333,4.631051374740604,38.903765805189,38.854776331485006,39.179331594774,63.8,39.06910527894,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-26-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.51375,11.3905,11.625,11.625,11.625,38.5526299323,38.1952014807,38.557594216350005,77.38,38.4136299789,4.634108877926707,4.556134749268207,4.678447719509999,5.058333,4.640224801641604,38.94663159468,38.744550015651,39.142589489496,63.9,39.13034212107,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-27-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.58875,11.5085,11.63075,11.5905,11.5905,38.4434156832,38.13066578805,38.45830853535,77.17,38.30938001385,4.629522164476207,4.548490532631603,4.638695591377207,4.963333,4.553077246082104,38.916013173615,38.677189489308,39.044610542088,63.27,38.744550015651,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-28-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.54675,11.50375,11.636,11.547,11.547,38.0959157997,37.8179158929,38.30938001385,76.38,37.9172015739,4.514854328213707,4.458285473886001,4.553077246082104,4.868333,4.465929690522604,38.873147384124,38.371005278658,38.873147384124,63.01,38.585334226113,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
03-29-2007,Data Restricted,Data Restricted,Data Restricted,Data Restricted,11.61375,11.375,11.65,11.523,11.523,37.9172015739,37.4505588732,37.9172015739,76.09,37.77323733645,4.5332011820157065,4.3160973569205,4.539317105730603,4.783333,4.387955561864104,38.879271068337005,38.51797369977,38.88539475255,63.26,38.738426331438,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
